CATEGORIA,puesto,salario,n_salarios,salario_min,salario_max
informatica-y-telecom,Analista de datos,$ 2.209.195/mes,6.202 salarios,$ 1.000.000,$ 4.600.000
informatica-y-telecom,Ingenieros electrónicos,$ 2.200.000/mes,8 salarios,$ 2.200.000,$ 2.200.000
informatica-y-telecom,Líder de mantenimiento,$ 2.181.277/mes,1.098 salarios,$ 1.000.000,$ 6.770.200
informatica-y-telecom,Asistente ejecutivo,$ 2.179.416/mes,36 salarios,$ 1.300.000,$ 4.000.000
informatica-y-telecom,Informáticos sistemas,$ 2.164.883/mes,46 salarios,$ 1.000.000,$ 4.500.000
informatica-y-telecom,Diseñador/a web,$ 2.159.836/mes,252 salarios,$ 1.000.000,$ 5.500.000
informatica-y-telecom,Sales professional,$ 2.154.546/mes,22 salarios,$ 2.000.000,$ 2.200.000
informatica-y-telecom,Sales support,$ 2.146.771/mes,134 salarios,$ 1.199.998,$ 3.500.000
informatica-y-telecom,Supervisor de terreno,$ 2.114.222/mes,18 salarios,$ 1.700.000,$ 2.600.000
informatica-y-telecom,Programador/a web,$ 2.111.144/mes,57 salarios,$ 1.000.000,$ 4.631.987
informatica-y-telecom,Analista de soporte,$ 2.103.875/mes,3.563 salarios,$ 1.000.000,$ 6.150.000
informatica-y-telecom,Programador web,$ 2.096.372/mes,139 salarios,$ 1.000.000,$ 3.500.000
informatica-y-telecom,Programación,$ 2.092.408/mes,1.074 salarios,$ 1.000.000,$ 8.000.000
informatica-y-telecom,Líder de recursos humanos,$ 2.029.375/mes,133 salarios,$ 1.000.000,$ 3.500.000
informatica-y-telecom,Camarógrafo/a,$ 2.000.289/mes,25 salarios,$ 1.000.000,$ 5.500.000
informatica-y-telecom,Java architect,$ 2.000.000/mes,13 salarios,$ 2.000.000,$ 2.000.000
informatica-y-telecom,Engineering manager,$ 2.000.000/mes,19 salarios,$ 2.000.000,$ 2.000.000
informatica-y-telecom,Programador júnior,$ 1.999.993/mes,119 salarios,$ 1.000.000,$ 4.000.000
informatica-y-telecom,Analista de compras,$ 1.996.158/mes,6.207 salarios,$ 1.000.000,$ 5.035.600
informatica-y-telecom,Analistas programación,$ 1.991.908/mes,24 salarios,$ 1.200.000,$ 3.500.000
informatica-y-telecom,Analista seguridad informática,$ 1.972.000/mes,46 salarios,$ 1.972.000,$ 1.972.000
informatica-y-telecom,Tester júnior,$ 1.971.517/mes,21 salarios,$ 1.300.000,$ 2.500.000
informatica-y-telecom,Analistas de datos,$ 1.969.761/mes,54 salarios,$ 1.000.000,$ 3.749.999
informatica-y-telecom,Ingenieros/as de soporte,$ 1.962.813/mes,44 salarios,$ 1.000.000,$ 3.200.000
informatica-y-telecom,Diseñador/a,$ 1.938.671/mes,3.109 salarios,$ 1.000.000,$ 5.570.000
informatica-y-telecom,Ingeniero computación,$ 1.900.000/mes,12 salarios,$ 1.900.000,$ 1.900.000
informatica-y-telecom,Capacitador/a,$ 1.863.322/mes,2.101 salarios,$ 1.000.000,$ 3.500.000
informatica-y-telecom,Analistas en informática,$ 1.858.979/mes,10 salarios,$ 1.200.000,$ 2.200.000
informatica-y-telecom,Supervisor/a de zona,$ 1.829.692/mes,814 salarios,$ 1.000.000,$ 5.000.000
informatica-y-telecom,Supervisor técnico,$ 1.805.577/mes,134 salarios,$ 1.000.000,$ 3.500.000
informatica-y-telecom,Ingenieros/as aplicaciones,$ 1.800.000/mes,22 salarios,$ 1.800.000,$ 1.800.000
informatica-y-telecom,Comercial informática,$ 1.791.826/mes,34 salarios,$ 1.000.000,$ 4.000.000
informatica-y-telecom,Analista informático,$ 1.774.954/mes,29 salarios,$ 1.000.000,$ 2.900.000
informatica-y-telecom,Informático/a,$ 1.768.747/mes,74 salarios,$ 1.000.000,$ 3.500.000
informatica-y-telecom,Software helpdesk,$ 1.759.430/mes,9 salarios,$ 1.094.336,$ 2.500.000
informatica-y-telecom,Centralista,$ 1.755.538/mes,13 salarios,$ 1.065.000,$ 2.800.000
informatica-y-telecom,Dibujantes en AutoCAD,$ 1.752.767/mes,8 salarios,$ 1.000.000,$ 2.100.000
informatica-y-telecom,Técnicos mecatrónicos,$ 1.725.000/mes,14 salarios,$ 1.500.000,$ 1.850.000
informatica-y-telecom,Eléctrico/a,$ 1.700.526/mes,1.044 salarios,$ 1.000.000,$ 4.516.000
informatica-y-telecom,Técnico/a en mantenimiento,$ 1.691.201/mes,129 salarios,$ 1.000.000,$ 3.087.015
informatica-y-telecom,Mecatrónico/a,$ 1.684.149/mes,127 salarios,$ 1.000.000,$ 3.000.000
informatica-y-telecom,Ingenieros/as de mantenimiento,$ 1.622.222/mes,18 salarios,$ 1.500.000,$ 1.700.000
informatica-y-telecom,Electricista,$ 1.617.103/mes,3.485 salarios,$ 1.000.000,$ 2.831.233
informatica-y-telecom,Operadores noc,$ 1.600.000/mes,4 salarios,$ 1.600.000,$ 1.600.000
informatica-y-telecom,Supernumerario/a,$ 1.590.916/mes,10.346 salarios,$ 1.000.000,$ 5.021.657
informatica-y-telecom,Analista soporte técnico,$ 1.586.930/mes,354 salarios,$ 1.000.000,$ 3.231.562
informatica-y-telecom,Empalmadores/as,$ 1.574.972/mes,115 salarios,$ 1.000.000,$ 2.410.606
informatica-y-telecom,Mantenimiento,$ 1.568.163/mes,6.999 salarios,$ 1.000.000,$ 4.930.100
informatica-y-telecom,Operador/a de monitoreo,$ 1.551.127/mes,573 salarios,$ 1.000.000,$ 2.500.000
informatica-y-telecom,Motorizados/as,$ 1.549.836/mes,1.236 salarios,$ 1.000.000,$ 2.700.000
informatica-y-telecom,Construcción,$ 1.538.113/mes,5.922 salarios,$ 1.000.000,$ 4.500.000
informatica-y-telecom,Asistente/a de comunicación,$ 1.532.597/mes,50 salarios,$ 1.000.000,$ 2.200.000
informatica-y-telecom,Telemáticas,$ 1.522.222/mes,9 salarios,$ 1.000.000,$ 2.700.000
informatica-y-telecom,Técnicos/as seguridad,$ 1.516.141/mes,190 salarios,$ 1.000.000,$ 2.000.000
informatica-y-telecom,Motorizado/a,$ 1.512.817/mes,7.237 salarios,$ 1.000.000,$ 2.682.220
informatica-y-telecom,Técnico en mantenimiento,$ 1.508.638/mes,1.978 salarios,$ 1.000.000,$ 2.492.814
informatica-y-telecom,Técnico/a electricista,$ 1.501.699/mes,2.563 salarios,$ 1.000.000,$ 2.330.000
informatica-y-telecom,Asistente/a de sistemas,$ 1.500.832/mes,434 salarios,$ 1.000.000,$ 3.200.000
informatica-y-telecom,Oficial de obra,$ 1.498.341/mes,5.054 salarios,$ 1.000.000,$ 3.000.000
informatica-y-telecom,Operador noc,$ 1.491.676/mes,166 salarios,$ 1.000.000,$ 2.100.000
informatica-y-telecom,Empalmador/a,$ 1.489.649/mes,1.562 salarios,$ 1.000.000,$ 3.200.000
informatica-y-telecom,Telecomunicaciones,$ 1.487.667/mes,18.075 salarios,$ 1.000.000,$ 2.900.000
informatica-y-telecom,Ingenieros de soporte,$ 1.487.636/mes,11 salarios,$ 1.100.000,$ 2.000.000
informatica-y-telecom,Logístico/a,$ 1.485.400/mes,6.049 salarios,$ 1.000.000,$ 2.700.000
informatica-y-telecom,Mecatrónicos/as,$ 1.484.273/mes,22 salarios,$ 1.154.000,$ 1.500.000
informatica-y-telecom,Eléctricas,$ 1.481.705/mes,439 salarios,$ 1.000.000,$ 3.000.000
informatica-y-telecom,Ingenieros de software,$ 1.470.000/mes,10 salarios,$ 1.200.000,$ 1.500.000
informatica-y-telecom,Asistente de sistemas,$ 1.467.180/mes,198 salarios,$ 1.000.000,$ 2.200.000
informatica-y-telecom,Técnicos electrónicos,$ 1.463.546/mes,2.027 salarios,$ 1.000.000,$ 2.415.000
informatica-y-telecom,Tecnólogos/as en sistemas,$ 1.457.170/mes,50 salarios,$ 1.000.000,$ 2.500.000
informatica-y-telecom,Técnico de soporte,$ 1.426.990/mes,1.042 salarios,$ 1.000.000,$ 2.847.100
informatica-y-telecom,Motorizadas,$ 1.426.667/mes,15 salarios,$ 1.000.000,$ 1.800.000
informatica-y-telecom,Tecnólogo en sistemas,$ 1.424.401/mes,446 salarios,$ 1.000.000,$ 2.388.178
informatica-y-telecom,Óptica,$ 1.423.500/mes,12 salarios,$ 1.299.998,$ 1.700.000
informatica-y-telecom,Inspector siso,$ 1.422.247/mes,735 salarios,$ 1.000.000,$ 1.705.253
informatica-y-telecom,Monitor/a,$ 1.418.311/mes,419 salarios,$ 1.000.000,$ 2.800.000
informatica-y-telecom,Técnicos/as en sistemas,$ 1.400.800/mes,25 salarios,$ 1.000.000,$ 2.000.000
informatica-y-telecom,Empalmador,$ 1.393.756/mes,107 salarios,$ 1.000.000,$ 1.900.000
informatica-y-telecom,Técnicos seguridad,$ 1.382.495/mes,60 salarios,$ 1.000.000,$ 2.000.000
informatica-y-telecom,Liniero/a,$ 1.375.608/mes,406 salarios,$ 1.000.000,$ 2.000.000
informatica-y-telecom,Administrativos operaciones,$ 1.374.936/mes,32 salarios,$ 1.031.900,$ 1.540.000
informatica-y-telecom,Auditor técnico,$ 1.373.542/mes,91 salarios,$ 1.000.000,$ 1.824.448
informatica-y-telecom,Supervisores/as de campo,$ 1.370.579/mes,19 salarios,$ 1.041.000,$ 1.400.000
informatica-y-telecom,Técnico/a en telecomunicaciones,$ 1.363.258/mes,7.972 salarios,$ 1.000.000,$ 2.300.000
informatica-y-telecom,Programadores/as,$ 1.360.500/mes,20 salarios,$ 1.150.000,$ 1.500.000
informatica-y-telecom,Auxiliar de sistemas,$ 1.352.102/mes,2.398 salarios,$ 1.000.000,$ 2.429.000
informatica-y-telecom,Documentador,$ 1.347.021/mes,39 salarios,$ 1.000.000,$ 1.800.000
informatica-y-telecom,Auxiliar sistemas,$ 1.346.452/mes,112 salarios,$ 1.000.000,$ 2.000.000
informatica-y-telecom,Auxiliar soporte técnico,$ 1.342.784/mes,388 salarios,$ 1.000.000,$ 2.017.260
informatica-y-telecom,Asistente/a de informática,$ 1.341.995/mes,38 salarios,$ 1.000.000,$ 2.500.000
informatica-y-telecom,Informática sistemas,$ 1.340.546/mes,427 salarios,$ 1.000.000,$ 3.200.000
informatica-y-telecom,Estudiante,$ 1.332.002/mes,4.612 salarios,$ 1.000.000,$ 3.000.000
informatica-y-telecom,Asesor de servicio,$ 1.327.631/mes,572 salarios,$ 1.000.000,$ 2.309.735
informatica-y-telecom,Técnico soporte,$ 1.314.722/mes,279 salarios,$ 1.000.000,$ 1.800.000
informatica-y-telecom,Auxiliares de instalaciones,$ 1.314.002/mes,187 salarios,$ 1.000.000,$ 1.500.000
informatica-y-telecom,Ingenieros de operaciones,$ 1.300.000/mes,5 salarios,$ 1.300.000,$ 1.300.000
informatica-y-telecom,Tecnólogos en sistemas,$ 1.296.021/mes,2.172 salarios,$ 1.000.000,$ 3.000.000
informatica-y-telecom,Auxiliar de informática,$ 1.284.843/mes,97 salarios,$ 1.000.000,$ 2.195.897
informatica-y-telecom,Técnico en telecomunicaciones,$ 1.279.088/mes,281 salarios,$ 1.000.000,$ 1.800.000
informatica-y-telecom,Tecnóloga en sistemas,$ 1.268.500/mes,32 salarios,$ 1.000.000,$ 2.300.000
informatica-y-telecom,Técnicos en telecomunicaciones,$ 1.266.472/mes,103 salarios,$ 1.000.000,$ 1.600.000
informatica-y-telecom,Auxiliares electricos,$ 1.257.586/mes,104 salarios,$ 1.000.000,$ 1.800.003
informatica-y-telecom,Telemático/a,$ 1.257.314/mes,21 salarios,$ 1.000.000,$ 1.442.000
informatica-y-telecom,Técnico/a de soporte,$ 1.248.069/mes,16.724 salarios,$ 1.000.000,$ 2.240.000
informatica-y-telecom,Técnico en sistemas,$ 1.242.848/mes,1.825 salarios,$ 1.000.000,$ 2.200.000
informatica-y-telecom,Técnico/a en sistemas,$ 1.241.747/mes,4.638 salarios,$ 1.000.000,$ 2.016.000
informatica-y-telecom,Informáticos/as,$ 1.238.750/mes,8 salarios,$ 1.160.000,$ 1.250.000
informatica-y-telecom,Practicante de informática,$ 1.230.423/mes,91 salarios,$ 1.000.000,$ 1.792.900
informatica-y-telecom,Tecnólogas en sistemas,$ 1.208.095/mes,21 salarios,$ 1.070.000,$ 1.300.000
informatica-y-telecom,Empalmadores,$ 1.190.000/mes,18 salarios,$ 1.020.000,$ 1.200.000
informatica-y-telecom,Soporte técnico,$ 1.188.915/mes,585 salarios,$ 1.000.000,$ 1.725.000
informatica-y-telecom,Técnicos de soporte,$ 1.187.974/mes,526 salarios,$ 1.000.000,$ 1.792.000
informatica-y-telecom,Agente soporte técnico,$ 1.187.336/mes,379 salarios,$ 1.000.000,$ 1.700.000
informatica-y-telecom,Analistas de soporte,$ 1.184.970/mes,40 salarios,$ 1.000.000,$ 1.500.000
informatica-y-telecom,Técnico/a en terreno,$ 1.173.743/mes,20 salarios,$ 1.000.000,$ 1.260.000
informatica-y-telecom,Practicantes de ingeniería,$ 1.170.917/mes,254 salarios,$ 1.000.000,$ 1.725.000
informatica-y-telecom,Ópticas,$ 1.122.918/mes,85 salarios,$ 1.000.000,$ 1.200.000
informatica-y-telecom,Catalogador/a,$ 1.076.000/mes,6 salarios,$ 1.076.000,$ 1.076.000
informatica-y-telecom,Técnica en telecomunicaciones,$ 1.003.584/mes,31 salarios,$ 1.003.820,$ 1.003.820
informatica-y-telecom,Técnicos/as sistemas,$ 1.003.473/mes,11 salarios,$ 1.003.820,$ 1.003.820
informatica-y-telecom,Técnica en sistemas,$ 1.003.236/mes,72 salarios,$ 1.003.820,$ 1.003.820
informatica-y-telecom,Operadoras mantenimiento,$ 1.000.000/mes,8 salarios,$ 1.000.000,$ 1.000.000
ingenieria-y-tecnico,Ingenieros/as financieros/as,$ 13.000.000/mes,5 salarios,$ 13.000.000,$ 13.000.000
ingenieria-y-tecnico,Ingeniero petrolero,$ 6.376.923/mes,13 salarios,$ 1.700.000,$ 8.000.000
ingenieria-y-tecnico,Developer,$ 5.365.542/mes,722 salarios,$ 1.000.000,$ 19.900.000
ingenieria-y-tecnico,Desarrollador iOS,$ 4.998.965/mes,57 salarios,$ 1.299.999,$ 14.500.000
ingenieria-y-tecnico,Desarrollador sénior,$ 4.974.614/mes,1.328 salarios,$ 1.000.000,$ 15.000.000
ingenieria-y-tecnico,Scrum master,$ 4.880.816/mes,227 salarios,$ 2.000.000,$ 10.000.000
ingenieria-y-tecnico,Engineer,$ 4.877.764/mes,324 salarios,$ 1.000.000,$ 11.000.000
ingenieria-y-tecnico,Líder de desarrollo,$ 4.808.659/mes,495 salarios,$ 1.000.000,$ 14.500.000
ingenieria-y-tecnico,Desarrolladores/as Oracle,$ 4.400.000/mes,4 salarios,$ 4.400.000,$ 4.400.000
ingenieria-y-tecnico,Desarrolladores cobol,$ 4.349.599/mes,18 salarios,$ 4.355.799,$ 4.355.799
ingenieria-y-tecnico,Ingeniero experto,$ 4.285.275/mes,50 salarios,$ 1.977.000,$ 9.400.000
ingenieria-y-tecnico,Arquitecto técnico,$ 4.094.661/mes,32 salarios,$ 1.200.000,$ 7.700.000
ingenieria-y-tecnico,Desarrollador/a Oracle,$ 4.000.000/mes,5 salarios,$ 4.000.000,$ 4.000.000
ingenieria-y-tecnico,Business development manager,$ 3.903.530/mes,17 salarios,$ 1.700.000,$ 6.000.000
ingenieria-y-tecnico,Gerente de producto,$ 3.787.254/mes,79 salarios,$ 1.300.000,$ 6.000.000
ingenieria-y-tecnico,Desarrolladores sql,$ 3.688.000/mes,16 salarios,$ 3.688.000,$ 3.688.000
ingenieria-y-tecnico,Auditor sistemas,$ 3.656.010/mes,117 salarios,$ 1.423.500,$ 6.710.000
ingenieria-y-tecnico,Server,$ 3.627.723/mes,44 salarios,$ 1.234.567,$ 7.000.000
ingenieria-y-tecnico,Ingeniero/a de desarrollo,$ 3.595.250/mes,2.295 salarios,$ 1.000.000,$ 7.000.000
ingenieria-y-tecnico,Programador java,$ 3.513.827/mes,44 salarios,$ 1.000.000,$ 7.000.000
ingenieria-y-tecnico,Ingeniero instrumentación,$ 3.504.906/mes,95 salarios,$ 1.000.000,$ 7.500.000
ingenieria-y-tecnico,Trainee de ingeniería,$ 3.501.667/mes,9 salarios,$ 3.305.000,$ 3.600.000
ingenieria-y-tecnico,Jefe/a de mantenimiento,$ 3.453.792/mes,814 salarios,$ 1.000.000,$ 9.000.000
ingenieria-y-tecnico,Ingenieros de planta,$ 3.400.000/mes,5 salarios,$ 3.200.000,$ 3.500.000
ingenieria-y-tecnico,Ingeniero/a de seguridad,$ 3.318.825/mes,770 salarios,$ 1.000.000,$ 9.000.000
ingenieria-y-tecnico,Ingeniero estructural,$ 3.219.638/mes,54 salarios,$ 1.250.000,$ 5.500.000
ingenieria-y-tecnico,Ingeniero desarrollo,$ 3.148.927/mes,60 salarios,$ 1.000.000,$ 5.705.438
ingenieria-y-tecnico,Buyer,$ 3.136.408/mes,37 salarios,$ 1.200.000,$ 6.000.000
ingenieria-y-tecnico,Ingenieros/as en sistemas,$ 3.123.724/mes,291 salarios,$ 1.000.000,$ 7.500.000
ingenieria-y-tecnico,Ingeniero/a electricista,$ 3.104.954/mes,38 salarios,$ 1.200.000,$ 5.500.000
ingenieria-y-tecnico,Ingeniero financiero,$ 3.102.951/mes,97 salarios,$ 1.200.000,$ 6.561.000
ingenieria-y-tecnico,Técnico/a catastral,$ 3.096.009/mes,12 salarios,$ 1.700.000,$ 4.000.000
ingenieria-y-tecnico,Diseñador sénior,$ 3.087.375/mes,80 salarios,$ 1.400.000,$ 6.000.000
ingenieria-y-tecnico,Calculista,$ 3.042.105/mes,19 salarios,$ 1.000.000,$ 3.500.000
ingenieria-y-tecnico,Administrator,$ 3.041.561/mes,205 salarios,$ 1.000.000,$ 11.000.000
ingenieria-y-tecnico,Ingenieras de calidad,$ 3.000.000/mes,11 salarios,$ 3.000.000,$ 3.000.000
ingenieria-y-tecnico,Ingeniera instrumentación,$ 3.000.000/mes,6 salarios,$ 3.000.000,$ 3.000.000
ingenieria-y-tecnico,Ingeniero metalúrgico,$ 2.990.804/mes,71 salarios,$ 1.175.000,$ 4.500.000
ingenieria-y-tecnico,Ingenieros mecánicos,$ 2.967.420/mes,54 salarios,$ 1.000.000,$ 5.000.000
ingenieria-y-tecnico,Residente de obra,$ 2.944.387/mes,1.635 salarios,$ 1.000.000,$ 6.799.000
ingenieria-y-tecnico,Proyectos,$ 2.922.404/mes,1.536 salarios,$ 1.000.000,$ 7.150.846
ingenieria-y-tecnico,Líder de ingeniería,$ 2.896.592/mes,129 salarios,$ 1.000.000,$ 5.200.000
ingenieria-y-tecnico,Ingenieros residentes,$ 2.887.273/mes,11 salarios,$ 1.800.000,$ 3.500.000
ingenieria-y-tecnico,Especialista ambiental,$ 2.886.086/mes,154 salarios,$ 1.000.000,$ 7.000.000
ingenieria-y-tecnico,Ingeniero textil,$ 2.873.077/mes,26 salarios,$ 1.800.000,$ 5.000.000
ingenieria-y-tecnico,Ingeniero electricista,$ 2.857.954/mes,869 salarios,$ 1.000.000,$ 5.500.000
ingenieria-y-tecnico,Ingeniero de sistemas,$ 2.786.080/mes,2.758 salarios,$ 1.000.000,$ 5.719.000
ingenieria-y-tecnico,Ingeniero materiales,$ 2.782.597/mes,81 salarios,$ 1.000.000,$ 5.600.000
ingenieria-y-tecnico,Ingeniero de diseño,$ 2.749.816/mes,114 salarios,$ 1.200.000,$ 6.000.000
ingenieria-y-tecnico,Ingeniero agropecuario,$ 2.712.175/mes,48 salarios,$ 1.200.000,$ 4.050.000
ingenieria-y-tecnico,Ingeniero/a de calidad,$ 2.694.753/mes,538 salarios,$ 1.100.000,$ 6.000.000
ingenieria-y-tecnico,Ingeniero/a de soporte,$ 2.674.150/mes,1.282 salarios,$ 1.000.000,$ 7.650.000
ingenieria-y-tecnico,Ingeniero arquitecto,$ 2.612.067/mes,498 salarios,$ 1.000.000,$ 4.600.000
ingenieria-y-tecnico,Coordinador/a de mantenimiento,$ 2.606.050/mes,2.034 salarios,$ 1.000.000,$ 7.000.000
ingenieria-y-tecnico,Analista programador,$ 2.601.384/mes,395 salarios,$ 1.000.000,$ 6.500.000
ingenieria-y-tecnico,Ingeniero/a comercial,$ 2.598.158/mes,57 salarios,$ 1.200.000,$ 5.000.000
ingenieria-y-tecnico,Ingeniero ambiental,$ 2.582.556/mes,880 salarios,$ 1.000.000,$ 7.986.500
ingenieria-y-tecnico,Ingeniero de servicios,$ 2.566.795/mes,42 salarios,$ 1.300.000,$ 4.400.000
ingenieria-y-tecnico,Ingeniero electromecánico,$ 2.566.226/mes,810 salarios,$ 1.000.000,$ 4.500.000
ingenieria-y-tecnico,Ingeniero de producción,$ 2.542.592/mes,237 salarios,$ 1.100.000,$ 4.500.000
ingenieria-y-tecnico,INGENIERIA,$ 2.540.425/mes,1.825 salarios,$ 1.000.000,$ 10.000.000
ingenieria-y-tecnico,Ingeniero/a de ventas,$ 2.535.790/mes,354 salarios,$ 1.000.000,$ 8.000.000
ingenieria-y-tecnico,Químico microbiólogo,$ 2.529.244/mes,41 salarios,$ 1.000.000,$ 4.500.000
ingenieria-y-tecnico,Coordinador de ventas,$ 2.526.201/mes,794 salarios,$ 1.000.000,$ 6.000.000
ingenieria-y-tecnico,Ingeniero de ventas,$ 2.515.246/mes,134 salarios,$ 1.000.000,$ 4.500.000
ingenieria-y-tecnico,Ingeniero de proyecto,$ 2.512.347/mes,55 salarios,$ 1.423.500,$ 3.421.000
ingenieria-y-tecnico,Químico,$ 2.509.616/mes,96 salarios,$ 1.300.000,$ 4.665.225
ingenieria-y-tecnico,Promotor/a social,$ 2.508.868/mes,57 salarios,$ 1.000.000,$ 3.924.000
ingenieria-y-tecnico,Ingenieros/as producto,$ 2.500.000/mes,5 salarios,$ 2.500.000,$ 2.500.000
ingenieria-y-tecnico,Arquitecto diseñador,$ 2.490.683/mes,192 salarios,$ 1.000.000,$ 5.700.000
ingenieria-y-tecnico,Presupuestos,$ 2.479.826/mes,596 salarios,$ 1.000.000,$ 4.800.000
ingenieria-y-tecnico,Tester,$ 2.467.628/mes,75 salarios,$ 1.000.000,$ 4.500.000
ingenieria-y-tecnico,Ingenieros/as electricistas,$ 2.418.182/mes,11 salarios,$ 1.500.000,$ 3.000.000
ingenieria-y-tecnico,Ingeniero/a electrónico/a,$ 2.416.913/mes,484 salarios,$ 1.000.000,$ 4.650.000
ingenieria-y-tecnico,Residente de garantías,$ 2.398.420/mes,41 salarios,$ 1.600.000,$ 3.000.000
ingenieria-y-tecnico,Traductor/a,$ 2.393.875/mes,520 salarios,$ 1.000.000,$ 3.500.000
ingenieria-y-tecnico,Ingeniera telecomunicaciones,$ 2.334.546/mes,22 salarios,$ 1.000.000,$ 4.000.000
ingenieria-y-tecnico,Ingenieros consultores,$ 2.333.000/mes,4 salarios,$ 2.333.000,$ 2.333.000
ingenieria-y-tecnico,Supervisor/a electricista,$ 2.323.386/mes,46 salarios,$ 1.200.000,$ 3.718.852
ingenieria-y-tecnico,Agrónomo/a,$ 2.309.797/mes,229 salarios,$ 1.000.000,$ 5.500.000
ingenieria-y-tecnico,Topógrafo/a,$ 2.302.863/mes,428 salarios,$ 1.000.000,$ 4.700.000
ingenieria-y-tecnico,Jefe/a de turno,$ 2.288.668/mes,255 salarios,$ 1.000.000,$ 4.000.000
ingenieria-y-tecnico,Ingeniero biomédico,$ 2.261.391/mes,498 salarios,$ 1.000.000,$ 4.000.000
ingenieria-y-tecnico,Coordinador calidad,$ 2.242.777/mes,106 salarios,$ 1.200.000,$ 3.600.000
ingenieria-y-tecnico,Ingeniera de sistemas,$ 2.229.840/mes,31 salarios,$ 1.000.000,$ 4.100.000
ingenieria-y-tecnico,Analista de procesos,$ 2.169.423/mes,2.969 salarios,$ 1.000.000,$ 4.900.000
ingenieria-y-tecnico,Ingeniero servicio,$ 2.164.742/mes,31 salarios,$ 1.100.000,$ 4.319.000
ingenieria-y-tecnico,Topógrafo,$ 2.139.346/mes,152 salarios,$ 1.000.000,$ 3.500.000
ingenieria-y-tecnico,INGENIERO DE ALIMENTOS,$ 2.107.834/mes,761 salarios,$ 1.000.000,$ 4.000.000
ingenieria-y-tecnico,Residentes de obra,$ 2.102.818/mes,22 salarios,$ 1.160.000,$ 3.000.000
ingenieria-y-tecnico,Ingeniera de seguridad,$ 2.093.078/mes,23 salarios,$ 1.500.000,$ 2.500.000
ingenieria-y-tecnico,Instrumentista,$ 2.083.764/mes,404 salarios,$ 1.000.000,$ 4.246.799
ingenieria-y-tecnico,Ingenieros ambientales,$ 2.068.963/mes,25 salarios,$ 1.000.000,$ 3.500.000
ingenieria-y-tecnico,Ingeniera de soporte,$ 2.064.286/mes,14 salarios,$ 1.500.000,$ 2.200.000
ingenieria-y-tecnico,Analistas de laboratorio,$ 2.061.808/mes,26 salarios,$ 1.000.000,$ 3.000.000
ingenieria-y-tecnico,Ejecutivo/a,$ 2.057.700/mes,14.609 salarios,$ 1.000.000,$ 5.100.000
ingenieria-y-tecnico,Ingeniero/a de campo,$ 2.001.380/mes,29 salarios,$ 1.100.000,$ 3.500.000
ingenieria-y-tecnico,Program manager,$ 2.000.000/mes,17 salarios,$ 2.000.000,$ 2.000.000
ingenieria-y-tecnico,Ingeniero de campo,$ 1.982.260/mes,40 salarios,$ 1.100.000,$ 3.500.000
ingenieria-y-tecnico,Tubero/a,$ 1.942.420/mes,133 salarios,$ 1.000.000,$ 2.828.000
ingenieria-y-tecnico,Ingenieros/as químicos/as,$ 1.932.500/mes,12 salarios,$ 1.200.000,$ 2.990.000
ingenieria-y-tecnico,Ingenieros eléctricos,$ 1.931.472/mes,14 salarios,$ 1.523.553,$ 2.100.000
ingenieria-y-tecnico,Proyectista mecánico,$ 1.926.930/mes,36 salarios,$ 1.200.000,$ 2.500.000
ingenieria-y-tecnico,Ingeniero agroindustrial,$ 1.914.967/mes,199 salarios,$ 1.000.000,$ 2.682.000
ingenieria-y-tecnico,Ingenieros agrónomos,$ 1.884.917/mes,24 salarios,$ 1.299.998,$ 2.719.000
ingenieria-y-tecnico,Asistente/a de ingeniero,$ 1.863.285/mes,81 salarios,$ 1.000.000,$ 3.400.000
ingenieria-y-tecnico,Asociado/a,$ 1.854.646/mes,65 salarios,$ 1.000.000,$ 3.200.000
ingenieria-y-tecnico,Tubero,$ 1.838.743/mes,66 salarios,$ 1.000.000,$ 2.500.000
ingenieria-y-tecnico,Armador,$ 1.783.605/mes,242 salarios,$ 1.000.000,$ 4.000.000
ingenieria-y-tecnico,Diseñador mecánico,$ 1.782.758/mes,144 salarios,$ 1.000.000,$ 2.600.000
